Date,Summary,Rating,Title,Pros,Cons,Helpful,URL,Company
" Oct 26, 2018","""Recruiter""",4,"Former Employee - Recruiter in San Francisco, CA","peers were excellent
good buy-in from hiring managers",leadership didn't change and should've,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P256.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 28, 2018","""Operations Coordinator""",5,Former Employee - Anonymous Employee,"Flexible hours, friendly managers, and work is manageable",Work becomes repetitive after awhile,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P256.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 29, 2018","""Community Operations Manager""",5,Current Employee - Anonymous Employee,It is a place where you learn and have fun.,You have to be on top of things 24/7,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P256.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 30, 2018","""Senior GL specialist""",5,Former Employee - PSR in Nairobi (Kenya),Diverse working culture and massive career growth opportunities,Crazy data restrictions that could get one fired unknowingly,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P256.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 30, 2018","""Great place to work!""",4,Current Employee - Anonymous Employee,"- Great set of people to work with and learn from
- Energetic firm with a challenging work environment
- Ownership at all levels, relatively lower bureaucracy and hustler's spirit
- Free food!",#NAME?,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P256.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 30, 2018","""Executive Assistant -> Hard work, but very inspiring!""",5,"Current Employee - Executive Assistant in San Francisco, CA",Inspiring leadership / Great access to resources / Amazing benefits,Sometimes you feel like there are not enough hours in the day to get everything done with such fast paced & quickly changing priorities.,2,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P257.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 30, 2018","""FT Software Engineer - 3 month""",5,"Current Employee - Software Engineer in San Francisco, CA",#NAME?,#NAME?,2,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P257.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 30, 2018","""SPOT Team Member""",5,Former Employee - Anonymous Employee,Great culture and did not care about how much time you take off,Poor communication between teams and management,1,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P257.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 31, 2018","""Great workplace, loads of opportunities, interesting challenges""",5,"Current Employee - Anonymous Employee in San Francisco, CA","You'll work on super interesting stuff, with very smart people","Getting bigger, so becoming harder to navigate",1,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P257.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 31, 2018","""Great company to work""",5,Former Employee - Analyst in Moscow (Russia),Great team of professionals. Great IT infrastructure with awesome tools to develop yourself!,No cons. Everything is on the top level,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P257.htm?sort.sortType=RD&sort.ascending=true,Uber
" Nov 1, 2018","""decent""",4,Current Employee - Anonymous Employee,great algorithms to work on.,job can be hectic at times,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P257.htm?sort.sortType=RD&sort.ascending=true,Uber
" Nov 1, 2018","""Best company for freshers""",5,Current Employee - Anonymous Employee,The company gives you en- number of opportunities to learn new things,A little problem with peopleäó»s management,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P257.htm?sort.sortType=RD&sort.ascending=true,Uber
" Nov 2, 2018","""Good""",3,Current Employee - Anonymous Employee,Work life bal is missing a big way,Good salaries for the top management,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P257.htm?sort.sortType=RD&sort.ascending=true,Uber
" Nov 2, 2018","""Pas cher payí©""",4,Current Employee - Anonymous Employee,libertí© de conduire líæ oí_ le dí©sire,Salaire qui pourrait íÈtre plus allí©chant,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P257.htm?sort.sortType=RD&sort.ascending=true,Uber
" Nov 3, 2018","""Uber is a company with lot of potential""",4,Former Employee - Senior Greenlight Manager in Riyadh (Saudi Arabia),#NAME?,#NAME?,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P257.htm?sort.sortType=RD&sort.ascending=true,Uber
" Nov 3, 2018","""India Strategy & Planning Lead""",5,Current Employee - Anonymous Employee,#NAME?,#NAME?,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P258.htm?sort.sortType=RD&sort.ascending=true,Uber
" Nov 4, 2018","""Yes""",5,Current Employee - Anonymous Employee,Great I love it,Nothing love everything About this company,1,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P258.htm?sort.sortType=RD&sort.ascending=true,Uber
" Nov 6, 2018","""Be an owner!""",5,Current Employee - Anonymous Employee in Amsterdam (Netherlands),"Tons of great stuff. Amazing, talented people.
Employees have space and support to form the future shape of the company.","As a hypergrowth company, Uber needs to find a more sustainable model of growth.
Unsurprisingly, it feels like a silicon valley startup, with a lot of ambiguity and extremely fast pace of change",0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P258.htm?sort.sortType=RD&sort.ascending=true,Uber
" Nov 6, 2018","""Policy""",3,Current Employee - Anonymous Employee,Fast paced dynamic team. Lots of smart people,Sometimes chaotic. Senior management at times appear to no know what they are doing,1,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P258.htm?sort.sortType=RD&sort.ascending=true,Uber
" Nov 9, 2018","""Operation Manager""",4,"Current Employee - Operations Manager in Sí£o Paulo, Sí£o Paulo (Brazil)","Benefits, independence to try new things",Bonus & Salary are below the average,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P258.htm?sort.sortType=RD&sort.ascending=true,Uber
" Nov 9, 2018","""Excellent benefits, kind people with great management""",5,"Current Employee - Front End Engineer in Pittsburgh, PA","The benefits are excellent, pay is great - compared to other employers","I can't think of any so far, I have only been with Uber for a year",1,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P258.htm?sort.sortType=RD&sort.ascending=true,Uber
" Nov 9, 2018","""Intense""",5,"Former Employee - Business Developer in Bordeaux, Aquitaine (France)","Bon salaire, í©quipe sympa, bon cadre de travail","Rush, manque de formation",0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P258.htm?sort.sortType=RD&sort.ascending=true,Uber
" Nov 10, 2018","""Uber in Egypt""",4,Current Employee - Senior Community Operations Manager in Cairo (Egypt),"Competitive compensation, fast paced and dynamic environment, smart colleagues",Lack of local growth opportunities,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P258.htm?sort.sortType=RD&sort.ascending=true,Uber
" Nov 10, 2018","""Great place to learn be challenged""",5,"Current Employee - Software Engineer in San Francisco, CA",#NAME?,#NAME?,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P258.htm?sort.sortType=RD&sort.ascending=true,Uber
" Nov 10, 2018","""Very Good""",4,"Former Employee - Software Engineer in San Francisco, CA","Nice hospitality, good work environment","Too many employees, sometimes very disorganized",1,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P258.htm?sort.sortType=RD&sort.ascending=true,Uber
" Nov 12, 2018","""Fantastic company""",5,"Current Employee - Software Engineer in San Francisco, CA","Pay is really good, treats you like family",Negative public image but is okay,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P259.htm?sort.sortType=RD&sort.ascending=true,Uber
" Nov 12, 2018","""Support staff""",3,Former Employee - Anonymous Employee in Cairo (Egypt),"Good benefits, fun environment, good facility.","No growth opportunities whatsoever, no appreciation for talent",0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P259.htm?sort.sortType=RD&sort.ascending=true,Uber
" Nov 12, 2018","""I love my job.""",5,Current Employee - Cummunity Operation Specialist in Hyderabad (India),Its the best place to work in Hyderabad,You have to be very quick in learning to grow,2,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P259.htm?sort.sortType=RD&sort.ascending=true,Uber
" Nov 12, 2018","""Very flexible in determining your output with hustle work ethics.""",4,Former Employee - Anonymous Employee,Be your own boss in terms of starting and stopping when itäó»s most convenient for you.,"Scramble through the traffic and relying on most busiest events, which can cause more chaos in certain times.",0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P259.htm?sort.sortType=RD&sort.ascending=true,Uber
" Nov 13, 2018","""-""",5,Current Employee - Anonymous Employee,Great Place to learn and explore things. Gives a lot of scope to grow,No cons as of yet.,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P259.htm?sort.sortType=RD&sort.ascending=true,Uber
" Nov 13, 2018","""Customer service""",4,Former Employee - Anonymous Employee,"Flexible , nice coworkers, easy to learn","Low pay, not much room for growth",0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P259.htm?sort.sortType=RD&sort.ascending=true,Uber
" Nov 13, 2018","""Expert / Partner Support Representative""",3,"Current Employee - Expert/Partner Support Representative in New York, NY","Great benefits, supportive team structure, room for growth if you have the skill set and drive, management is supportive of individual initiatives to improve operation","Heavily monitored work performance can create an uncomfortably high pressured environment, pay is slightly low compared to similar positions at other companies, very difficult customer base",1,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P259.htm?sort.sortType=RD&sort.ascending=true,Uber
" Nov 13, 2018","""One of the best places to work""",5,Former Employee - Anonymous Employee,#NAME?,#NAME?,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P259.htm?sort.sortType=RD&sort.ascending=true,Uber
" Nov 14, 2018","""Operations manager""",1,Former Employee - Anonymous Employee,Free Uber rides and free lunch,Company culture that doesn't value people,1,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P259.htm?sort.sortType=RD&sort.ascending=true,Uber
" Nov 14, 2018","""Never learned so much""",5,Current Employee - Anonymous Employee,Personal and professional development; Working with amazing people; Flexibility,Not much HR structure and support; Senior leadership might be too young in some verticals,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P259.htm?sort.sortType=RD&sort.ascending=true,Uber
" Nov 14, 2018","""Great company with diverse culture""",5,Former Employee - Anonymous Employee,Diverse culture with 70% of employees coming from other countries,The local market is a big small,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P260.htm?sort.sortType=RD&sort.ascending=true,Uber
